,customer_id,credit_score,tenure,products_number,credit_card,active_member,country,age,gender,balance,churn,estimated_salary
4268,15709941,753,8,3,1,0,France,46,Male,0.0,1,0.0
4269,15580252,748,4,1,0,1,France,44,Male,-112610.77,0,0.0
4270,15741275,623,7,2,1,1,France,57,Female,71481.79,0,84421.34
4271,15707132,465,5,2,0,1,France,270,Male,0.0,0,0.0
4272,15600708,640,3,1,1,1,Spain,34,Female,77826.8,0,0.0
4273,15804787,562,5,1,1,1,France,75,Male,87140.85,0,39351.64
4274,15690021,502,0,1,0,1,Germany,42,Female,132002.7,1,0.0
4275,15763895,536,7,2,1,0,France,32,Male,178011.5,0,22375.14
4276,15623478,670,4,2,0,1,German,32,Female,102954.68,0,0.0
4277,15797910,775,2,1,1,1,Germany,51,Male,123783.25,0,0.0
4278,15577751,759,4,1,0,0,Germany,30,Male,101802.67,0,0.0
4279,15781777,604,3,1,0,0,France,33,Male,148659.48,0,0.0
4280,15740527,766,7,1,0,1,German,62,Female,142724.48,1,0.0
4281,15721251,554,4,1,0,1,Spain,41,Female,112152.89,0,0.0
4282,15602994,487,10,1,0,1,France,53,Female,89550.85,0,90076.85
4283,15750769,725,7,1,1,0,France,35,Male,75915.75,0,150507.43
4284,15740175,732,2,2,0,0,Grmany,42,Female,118889.66,0,0.0
4285,15679968,623,5,1,1,0,France,40,Male,118788.57,0,192867.4
4286,15694404,781,3,1,1,1,France,42,Female,156555.54,0,0.0
4287,15657529,714,1,1,1,1,Germany,53,Male,99141.86,1,0.0
4288,15762882,577,4,1,1,1,Germany,31,Female,61211.18,0,145250.43
4289,15642579,731,1,1,1,1,Spain,37,Female,128932.4,0,0.0
4290,15598884,650,5,1,1,1,Spain,23,Female,0.0,0,0.0
4291,15770185,779,10,1,1,0,France,32,Male,80728.15,0,0.0
4292,15800287,706,2,2,1,0,Spain,46,Female,127660.46,1,0.0
4293,15665861,733,3,1,0,1,Spain,44,Male,106070.89,0,0.0
4294,15662203,579,3,2,1,1,German,42,Female,137560.38,0,0.0
4295,15616454,476,8,1,0,1,German,34,Female,111905.43,1,0.0
4296,15702788,775,9,1,1,0,France,40,Male,126212.64,0,70196.57
4297,15778149,538,9,2,1,0,Spain,68,Male,0.0,1,110440.5
4298,15680001,602,7,2,1,0,France,38,Male,111835.94,0,124389.61
4299,15711991,615,8,2,0,0,France,30,Male,0.0,0,0.0
4300,15633834,700,3,2,0,0,Grmany,28,Female,99705.69,0,0.0
4301,15765266,615,1,2,0,0,France,32,Male,0.0,0,0.0
4302,15791867,544,2,1,0,0,Germany,44,Male,108895.93,1,69228.2
4303,15675380,573,3,1,0,1,Spain,56,Male,154669.77,1,115462.27
4304,15770576,555,7,2,1,1,Spain,50,Male,128061.0,0,0.0
4305,15775294,692,2,2,1,0,France,31,Female,0.0,1,0.0
4306,15727059,476,4,2,0,0,France,40,Female,0.0,0,0.0
4307,15702499,770,9,1,1,1,Spain,46,Male,190678.02,0,0.0
4308,15611699,641,7,1,1,0,France,40,Female,0.0,0,0.0
4309,15654000,705,5,1,1,0,France,35,Female,0.0,1,0.0
4310,15657881,784,5,1,0,1,France,38,Male,136712.91,0,0.0
4311,15719991,727,1,1,1,0,Spain,52,Female,154733.97,1,0.0
4312,15720687,576,4,1,0,0,France,41,Female,112609.91,1,191035.18
4313,15687079,646,10,1,1,0,Spain,69,Male,115462.44,0,0.0
4314,15582276,638,5,1,0,1,France,34,Male,133501.36,0,0.0
4315,15763980,632,1,1,1,1,German,30,Male,58668.02,0,0.0
4316,15720774,850,7,1,1,0,Spain,44,Male,89118.26,1,0.0
4317,15592194,492,9,2,1,0,France,28,Female,0.0,0,0.0
4318,15803685,673,10,2,0,1,Germany,77,Female,76510.52,0,0.0
4319,15759456,609,7,2,1,0,Spain,34,Male,140694.78,0,46266.63
4320,15611544,701,7,2,1,0,Germany,36,,95448.32,0,0.0
4321,15794257,651,4,1,1,1,France,34,Male,91562.99,0,0.0
4322,15681697,508,8,1,1,0,France,31,Male,72541.48,0,0.0
4323,15579566,616,3,1,1,0,Spain,43,,120867.18,1,0.0
4324,15577970,489,5,1,0,0,France,34,Male,-0.0,0,43540.59
4325,15727489,567,1,1,1,0,Spain,45,Female,157320.51,0,0.0
4326,15764284,714,3,3,1,1,Spain,27,Male,0.0,0,0.0
4327,15581811,678,1,2,0,1,Germany,30,Female,139676.95,0,0.0
4328,15622527,581,6,1,1,1,France,55,Female,0.0,0,0.0
4329,15753362,748,3,2,1,1,Spain,60,Male,0.0,0,78194.37
4330,15666652,781,3,2,1,1,France,19,Female,0.0,0,0.0
4331,15789714,691,3,1,1,1,Spain,21,Male,103000.94,0,0.0
4332,15771543,507,2,1,1,1,German,31,Male,134237.07,1,0.0
4333,15748327,724,6,2,0,0,German,34,Male,118235.7,0,0.0
4334,15754649,705,3,2,1,1,Spain,57,Female,0.0,0,0.0
4335,15810460,708,5,3,0,1,Spain,64,Female,0.0,1,0.0
4336,15771742,580,9,2,1,0,German,38,,115442.19,1,0.0
4337,15642160,850,5,2,1,0,France,292,Male,0.0,0,0.0
4338,15798439,714,2,1,1,1,Spain,25,Male,0.0,0,0.0
4339,15605293,559,1,2,1,1,France,43,Female,0.0,0,196645.87
4340,15692631,577,8,1,0,1,Spain,44,Female,115557.0,0,0.0
4341,15665376,647,3,2,1,0,Germany,35,Female,166518.63,0,0.0
4342,15772412,554,6,1,1,1,Spain,30,Male,135370.12,1,0.0
4343,15654577,549,5,1,1,0,German,54,Male,92877.33,1,0.0
4344,15585427,528,10,2,0,0,France,26,Female,102073.67,0,166799.93
4345,15584536,720,3,1,1,1,German,46,Male,97042.6,1,0.0
4346,15585853,743,7,1,1,0,Spain,41,Male,0.0,1,0.0
4347,15645271,615,8,2,0,0,German,24,Male,108528.07,1,0.0
4348,15579387,635,2,2,0,1,German,44,Female,79064.85,0,0.0
4349,15623107,686,3,3,1,0,Spain,45,Male,74274.87,1,0.0
4350,15754072,840,6,2,1,0,Spain,36,Female,0.0,0,0.0
4351,15666163,695,1,1,1,1,France,43,Male,100421.1,0,0.0
4352,15765192,564,7,2,0,0,France,26,Male,84006.88,0,0.0
4353,15804822,805,4,2,1,0,France,31,Female,0.0,0,0.0
4354,15612893,558,4,1,1,0,Spain,45,Male,0.0,0,131807.14
4355,15593636,657,4,1,1,0,France,39,Female,80293.81,0,0.0
4356,15693326,641,7,2,0,0,France,42,Female,125437.14,0,164128.58
4357,15809901,755,8,2,1,0,France,36,Male,0.0,0,0.0
4358,15759751,483,1,2,1,1,France,48,Male,0.0,0,0.0
4359,15605425,545,2,1,1,0,German,44,Female,127536.44,0,0.0
4360,15801934,678,8,2,1,1,France,66,Male,0.0,0,0.0
4361,15592000,781,9,1,1,0,German,48,Female,82794.18,1,0.0
4362,15618695,571,3,1,0,1,Spain,22,Female,108117.1,1,53328.7
4363,15637110,634,10,1,1,0,Spain,35,Female,0.0,0,82634.41
4364,15727408,523,8,2,1,0,Germany,27,Male,61688.61,0,0.0
4365,15716328,501,2,2,0,0,France,40,Female,0.0,0,0.0
4366,15669060,662,6,2,1,0,France,74,Male,0.0,0,123583.85
4367,15675854,573,0,1,0,1,Spain,50,Male,159304.07,1,0.0
4368,15621116,648,5,1,1,0,German,33,Male,138664.24,0,0.0
4369,15781495,662,2,2,1,1,France,22,,126362.57,0,97382.8
4370,15740470,725,4,2,1,0,France,39,Male,160652.45,0,0.0
4371,15714391,563,2,1,1,1,France,35,Female,183572.84,1,0.0
4372,15730137,628,0,1,0,0,France,31,Male,88421.81,0,0.0
4373,15596455,546,2,1,0,0,Spain,45,Female,0.0,1,0.0
4374,15717290,688,2,2,0,1,Germany,41,Male,112871.19,0,65520.74
4375,15616555,850,8,1,1,0,Germany,41,Male,60880.68,0,0.0
4376,15659820,614,5,2,1,0,France,34,Female,0.0,0,185561.89
4377,15696301,719,9,1,1,0,France,37,Female,101455.7,1,0.0
4378,15771087,757,0,2,1,1,France,71,Female,88084.13,0,0.0
4379,15808831,669,7,2,1,1,France,29,,0.0,0,0.0
4380,15812241,438,7,1,1,0,German,59,Male,127197.14,1,0.0
4381,15680370,492,7,2,0,1,France,39,Male,0.0,0,0.0
4382,15780561,622,9,2,0,0,France,39,Female,83456.79,0,38882.34
4383,15800784,645,4,1,1,1,France,42,Male,98298.18,0,0.0
4384,15715796,728,0,2,1,1,France,37,Male,0.0,0,0.0
4385,15605375,651,2,1,1,0,France,35,Male,86911.8,0,174094.24
4386,15621520,783,2,1,1,0,German,42,Female,139707.28,0,0.0
4387,15665460,732,1,2,1,1,Spain,67,Female,0.0,0,0.0
4388,15801152,553,1,2,1,0,Spain,39,Female,142876.98,0,0.0
4389,15756425,660,7,1,0,0,France,30,Male,146301.31,0,0.0
4390,15674328,670,3,1,1,1,France,40,Female,47364.45,1,0.0
4391,15742404,718,7,2,1,0,France,286,Male,0.0,0,0.0
4392,15757140,787,0,1,0,1,France,51,Male,58137.08,0,0.0
4393,15570051,775,6,2,0,0,Germany,38,Female,179886.41,0,0.0
4394,15669175,479,6,2,0,1,Grmany,24,Male,107637.97,0,169505.83
4395,15790324,660,6,1,1,0,France,20,Female,167685.56,0,0.0
4396,15691119,721,4,1,0,0,German,68,Male,136525.99,0,0.0
4397,15743478,659,8,2,1,1,Germany,277,Male,52106.33,0,0.0
4398,15707007,743,8,1,1,0,France,39,Female,0.0,0,0.0
4399,15572547,670,9,1,1,0,France,45,Female,104930.38,1,0.0
4400,15567063,766,6,1,0,1,Germany,34,Female,106434.94,1,137995.66
4401,15689633,845,2,1,1,0,Spain,38,Female,112803.92,0,0.0
4402,15720637,710,10,1,1,0,Grmany,46,Female,120530.34,1,166586.99
4403,15616859,602,2,4,1,0,Germany,43,Female,113641.49,1,115116.35
4404,15766166,604,2,1,1,1,Spain,43,Male,145081.72,0,0.0
4405,15617655,564,9,2,1,1,Spain,35,Female,0.0,0,105837.38
4406,15623450,637,7,1,1,1,Germany,27,Female,135842.89,0,0.0
4407,15796612,527,1,1,1,0,France,31,Female,112203.25,0,0.0
4408,15795963,687,7,1,0,1,France,34,Male,129895.19,0,0.0
4409,15781598,756,6,1,0,1,Germany,41,Male,149049.92,1,50422.36
4410,15691871,503,9,1,1,1,Germany,42,Male,153279.39,0,0.0
4411,15740345,657,5,1,1,0,Spain,42,Male,41473.33,1,112979.6
4412,15662626,666,2,2,0,0,France,40,Female,-0.0,0,36371.27
4413,15596575,615,5,2,1,1,Germany,39,Male,113193.51,0,0.0
4414,15657321,712,8,2,1,0,Grmany,27,Male,113174.21,0,0.0
4415,15575955,764,0,2,1,0,France,24,Female,0.0,0,0.0
4416,15743893,471,3,1,1,0,France,42,Male,164951.56,0,0.0
4417,15697270,608,4,1,1,1,Spain,27,Male,153325.1,0,0.0
4418,15644356,682,10,1,1,0,Spain,47,Female,134032.01,0,0.0
4419,15677586,587,3,2,1,1,Germany,32,Female,125445.04,0,0.0
4420,15571261,714,6,2,1,1,German,35,Female,126077.43,0,53954.24
4421,15698758,630,1,2,1,1,Spain,31,Female,0.0,0,0.0
4422,15787014,648,8,1,1,1,Grmany,28,Female,90371.09,0,146851.73
4423,15739857,785,3,2,1,1,France,40,Female,0.0,0,0.0
4424,15774630,601,1,1,1,1,German,47,Female,142802.02,0,57553.02
4425,15805523,717,1,1,0,1,France,28,Female,90537.16,0,0.0
4426,15749557,707,6,2,1,1,France,44,Female,0.0,0,0.0
4427,15681180,771,7,1,1,0,France,23,Female,156123.73,0,72990.62
4428,15742028,602,5,2,1,0,France,35,Female,0.0,0,0.0
4429,15686463,626,7,1,1,0,France,38,Male,141074.59,1,52795.56
4430,15654379,588,4,2,1,1,Spain,59,Male,0.0,0,27435.41
4431,15783629,616,6,2,0,0,German,42,Female,117899.95,0,0.0
4432,15751193,621,4,2,1,1,Spain,33,Male,0.0,0,0.0
4433,15724099,674,6,1,1,1,France,26,Male,-166257.96,0,0.0
4434,15568429,633,3,2,1,0,Spain,46,Female,0.0,0,0.0
4435,15648967,698,1,1,1,0,Germany,64,Female,169362.43,1,84760.32
4436,15664498,508,7,1,1,0,France,26,Male,205962.0,0,156424.4
4437,15779522,736,0,2,1,0,France,24,Female,0.0,1,109355.73
4438,15583850,672,0,2,1,1,German,68,Male,126061.51,0,0.0
4439,15696539,613,7,1,1,1,France,21,Female,105627.95,0,36560.51
4440,15760121,712,9,1,1,0,France,32,Male,100606.02,0,0.0
4441,15628279,624,3,2,1,1,France,38,Female,0.0,0,163666.85
4442,15766163,676,1,2,0,1,France,38,Male,0.0,0,0.0
4443,15566467,683,0,2,1,1,Germany,32,Female,138171.1,0,0.0
4444,15639049,489,7,1,0,1,France,31,Female,139395.08,0,0.0
4445,15736413,739,1,2,1,1,France,29,Male,0.0,0,0.0
4446,15634815,701,3,2,1,1,France,37,Female,0.0,0,0.0
4447,15716381,666,7,1,1,1,Germany,50,Female,109062.28,1,0.0
4448,15708162,565,1,2,0,1,Germany,40,Female,89994.71,0,0.0
4449,15569364,666,3,2,1,0,France,36,Male,0.0,0,35156.54
4450,15791191,633,2,1,1,1,France,59,Male,103996.74,0,0.0
4451,15621205,578,4,1,1,1,France,34,Male,175111.11,0,0.0
4452,15704788,812,8,2,0,0,Spain,49,Female,66079.45,1,91556.57
4453,15775756,809,8,1,0,0,German,33,,148055.74,0,0.0
4454,15641312,615,6,1,1,1,France,36,Male,0.0,1,0.0
4455,15782531,684,8,2,1,0,Spain,31,Female,0.0,0,0.0
4456,15724428,544,8,2,1,0,France,40,Male,0.0,0,0.0
4457,15743617,713,1,1,1,0,German,47,Male,95994.98,0,0.0
4458,15585839,633,2,2,1,0,France,37,Male,0.0,0,182258.17
4459,15658158,672,10,1,1,0,Germany,23,Female,110741.56,0,0.0
4460,15637678,661,5,1,1,0,France,35,Male,0.0,0,155394.52
4461,15701809,749,3,1,1,0,Spain,28,Female,0.0,0,0.0
4462,15676937,635,8,2,1,1,Spain,32,Female,0.0,1,0.0
4463,15778975,850,1,3,1,0,German,70,Female,96947.58,1,62282.99
4464,15710375,641,6,2,1,0,France,41,Male,0.0,0,0.0
4465,15579914,633,2,2,1,1,German,30,Male,109786.82,0,0.0
4466,15595160,413,2,2,1,1,Spain,35,Male,0.0,0,0.0
4467,15595391,538,1,2,1,0,France,31,Male,0.0,0,0.0
4468,15630363,437,0,1,0,0,France,39,,102721.49,0,0.0
4469,15692443,612,5,1,1,0,Spain,33,Male,69478.57,1,0.0
4470,15593795,516,1,1,1,0,German,53,Female,156674.2,1,118502.34
4471,15642824,826,8,2,0,1,Spain,56,Female,174506.1,1,0.0
4472,15683524,660,6,2,0,0,Grmany,23,Female,166070.48,0,0.0
4473,15713532,646,4,1,1,0,Germany,257,Female,105957.44,0,0.0
4474,15719827,767,3,1,0,0,France,36,Male,0.0,0,0.0
4475,15578435,640,8,1,1,1,France,40,Male,110340.68,0,0.0
4476,15723028,778,1,2,1,0,France,33,Male,0.0,0,0.0
4477,15595609,679,9,2,0,0,German,52,Male,135870.01,0,54038.62
4478,15622443,549,4,2,0,1,France,31,Male,0.0,0,0.0
4479,15579112,598,2,2,1,1,France,47,Male,0.0,0,186116.54
4480,15648479,655,0,2,1,0,France,45,Female,0.0,0,0.0
4481,15659234,494,3,1,0,1,France,30,Male,85704.95,0,0.0
4482,15811970,653,1,2,1,1,France,42,,0.0,0,0.0
4483,15774192,539,8,1,0,0,Germany,38,Female,105435.74,1,80575.44
4484,15595136,645,1,2,1,1,France,37,Female,0.0,0,0.0
4485,15630580,751,9,2,1,1,Germany,34,Male,108513.25,0,27097.82
4486,15660646,528,3,1,1,0,France,35,Male,156687.1,0,199320.77
4487,15614365,696,3,1,0,0,Germany,31,Male,150604.52,0,5566.6
4488,15776128,716,6,1,0,0,France,44,Female,155114.9,0,0.0
4489,15787035,602,8,2,1,1,France,35,Female,0.0,0,0.0
4490,15792646,647,1,1,1,1,Spain,64,Female,91216.0,0,0.0
4491,15726832,850,3,1,1,1,Germany,61,Male,141784.02,0,0.0
4492,15773260,590,0,1,1,0,France,32,Female,127763.24,0,0.0
4493,15624437,825,1,2,1,1,Spain,32,Female,0.0,0,0.0
4494,15717138,850,6,2,1,0,Spain,31,Male,82613.56,0,149170.92
4495,15657317,789,7,1,1,0,France,32,Female,69423.52,0,0.0
4496,15626948,701,6,1,1,0,France,42,Female,86167.82,0,0.0
4497,15758901,713,1,1,1,0,Spain,47,Female,0.0,1,0.0
4498,15777759,570,2,1,1,1,France,30,Male,131406.56,0,0.0
4499,15773322,536,4,1,0,0,Germany,44,Female,121898.82,0,0.0
4500,15697318,771,9,1,0,0,Grmany,32,,77487.2,0,0.0
4501,15678916,512,2,1,1,0,France,75,Female,0.0,0,0.0
4502,15632118,698,5,1,1,0,Spain,45,Male,164450.94,1,0.0
4503,15788118,656,7,2,1,0,France,33,Male,138705.02,0,0.0
4504,15788930,761,7,1,1,0,Spain,37,Male,132730.17,0,0.0
4505,15628583,709,5,2,0,1,France,30,Female,0.0,0,0.0
4506,15635177,597,3,1,1,1,Spain,66,Female,0.0,0,0.0
4507,15587690,592,2,1,1,0,France,28,Male,116498.22,0,0.0
4508,15627630,599,1,2,1,0,France,41,Female,0.0,0,0.0
4509,15610930,572,1,1,1,0,German,35,Female,139979.07,0,0.0
4510,15657747,611,9,2,0,1,German,290,Female,127216.31,0,0.0
4511,15568006,634,2,4,1,0,France,45,Female,0.0,1,0.0
4512,15751748,666,2,1,0,0,France,51,Male,148222.65,1,0.0
4513,15722212,696,8,2,0,0,France,41,Female,0.0,0,0.0
4514,15658670,669,8,2,1,0,France,38,Female,0.0,0,0.0
4515,15761654,726,8,1,1,1,Spain,30,Male,134152.29,0,0.0
4516,15812210,497,8,4,1,1,Germany,32,Female,111537.23,1,0.0
4517,15787051,750,7,1,1,0,Spain,39,Female,119565.92,0,0.0
4518,15642991,850,7,2,1,0,Spain,29,,0.0,0,23237.25
4519,15713769,617,7,1,1,1,Spain,38,Male,0.0,0,27239.28
4520,15605826,652,10,3,1,0,German,46,,121063.8,1,0.0
4521,15648898,560,7,1,1,1,Spain,27,Female,124995.98,0,0.0
4522,15705309,629,5,2,0,0,Spain,39,Male,0.0,0,0.0
4523,15734202,660,4,1,1,0,Grmany,52,Female,86891.84,0,90877.76
4524,15658852,676,8,2,1,1,France,38,Male,0.0,0,0.0
4525,15612633,581,9,1,0,1,Spain,43,Male,78022.61,0,0.0
4526,15604818,798,9,1,1,0,France,34,Male,-154495.79,0,191395.88
4527,15593900,705,1,1,0,1,France,38,Male,189443.72,0,0.0
4528,15624995,714,6,1,1,1,Spain,31,Female,152926.6,0,0.0
4529,15570087,664,8,1,1,1,France,44,Female,142989.69,0,0.0
4530,15802617,697,7,2,1,0,Grmany,43,Male,115371.94,0,64139.1
4531,15656029,609,6,2,0,1,France,37,Male,0.0,0,0.0
4532,15739194,548,0,2,1,0,Spain,38,Male,178056.54,0,0.0
4533,15607275,850,6,2,0,1,Spain,39,Male,206014.94,1,42774.84
4534,15629475,656,2,2,1,0,France,41,Male,0.0,0,0.0
4535,15635034,727,9,1,1,1,Germany,37,Male,101191.83,1,0.0
4536,15756333,642,7,2,1,1,France,55,Female,0.0,0,101515.76
4537,15777436,710,5,2,1,0,Spain,31,Female,0.0,0,9561.73
4538,15676835,710,1,2,1,0,Spain,33,Male,0.0,0,0.0
4539,15574206,718,7,2,1,1,France,37,Female,0.0,0,0.0
4540,15613017,586,1,1,1,0,Germany,32,Male,149814.54,0,0.0
4541,15815131,617,7,1,1,1,Spain,36,Female,115617.24,0,0.0
4542,15585455,630,9,2,0,0,France,28,Male,0.0,0,0.0
4543,15692929,791,10,2,0,1,Grmany,42,Female,113657.41,1,0.0
4544,15758081,673,8,1,1,1,Spain,39,Male,138160.0,0,0.0
4545,15667476,477,3,1,0,0,Germany,36,Female,117700.86,0,0.0
4546,15738248,662,5,2,1,0,France,37,Female,0.0,0,151871.84
4547,15672152,850,9,1,0,1,Germany,37,Male,122506.38,1,199693.84
4548,15673372,635,1,1,1,1,France,58,Female,0.0,1,0.0
4549,15587611,537,9,2,0,0,France,59,Male,0.0,1,0.0
4550,15803415,579,3,2,1,0,France,39,Female,166501.17,0,0.0
4551,15715673,651,4,1,1,0,Spain,46,Female,89743.05,1,156425.57
4552,15655648,610,2,2,1,0,France,25,Female,0.0,0,0.0
4553,15763613,581,1,2,1,0,France,267,Male,0.0,0,0.0
4554,15660385,592,7,2,1,0,France,39,Male,0.0,0,0.0
4555,15733261,688,6,1,1,0,Spain,35,Female,0.0,1,0.0
4556,15796231,681,1,1,1,1,France,18,Female,98894.39,0,0.0
4557,15624866,658,3,2,0,0,German,37,Male,168735.74,0,70370.24
4558,15623730,792,1,1,0,1,France,34,Male,0.0,0,0.0
4559,15668248,528,7,1,0,0,German,62,Female,133201.17,1,0.0
4560,15694518,624,0,2,1,0,Spain,36,Female,0.0,1,0.0
4561,15638028,562,4,2,0,1,Germany,31,Male,127237.25,0,143317.42
4562,15795895,678,1,2,1,0,Germany,36,Male,117864.85,0,27619.06
4563,15694376,705,3,3,0,0,German,64,Female,153469.26,1,0.0
4564,15669204,650,4,2,1,0,German,23,Male,93911.3,0,0.0
4565,15773779,593,2,1,1,1,Spain,46,,76597.79,0,54453.72
4566,15580682,652,4,2,1,1,France,40,Female,79927.36,0,0.0
4567,15768530,554,4,2,1,1,Spain,27,Female,0.0,0,135083.73
4568,15672875,584,8,1,1,1,German,32,Male,40172.91,0,137439.34
4569,15617082,516,7,1,1,1,France,33,Male,115195.58,0,0.0
4570,15760514,789,9,2,1,1,Germany,43,,116644.29,0,60176.1
4571,15761775,598,8,2,1,1,Grmany,20,Male,180293.84,0,29552.7
4572,15799964,669,7,1,1,0,Germany,30,Female,139872.81,0,0.0
4573,15693906,645,3,1,1,1,France,24,Female,34547.82,0,0.0
4574,15739514,659,9,2,1,1,France,32,Female,0.0,0,93155.75
4575,15756926,833,1,2,0,1,Germany,29,Male,96462.25,0,0.0
4576,15770984,697,7,2,0,1,Spain,40,Female,130334.35,0,0.0
4577,15703979,580,3,1,1,0,German,39,Male,119688.81,0,0.0
4578,15801821,691,1,2,0,0,France,250,Male,0.0,0,0.0
4579,15711028,534,1,3,1,1,France,52,Male,0.0,1,0.0
4580,15791842,478,6,1,1,1,France,32,Female,71187.24,0,0.0
4581,15746127,572,2,2,1,0,France,47,Female,0.0,0,0.0
4582,15663625,501,4,2,0,0,France,37,Male,0.0,0,12470.3
4583,15604891,624,8,2,1,0,Spain,38,Female,0.0,0,0.0
4584,15589666,595,9,1,1,1,France,39,Female,136422.41,0,0.0
4585,15627881,603,8,2,1,1,France,30,Male,0.0,0,0.0
4586,15664895,602,0,2,1,1,France,25,Female,0.0,0,0.0
4587,15676094,500,6,1,1,1,France,34,Female,0.0,0,140268.45
4588,15761720,422,6,1,1,0,France,41,Male,153238.88,0,0.0
4589,15611961,615,7,2,1,0,France,35,Male,0.0,0,0.0
4590,15680167,635,6,1,1,1,France,78,Female,47536.4,0,119400.08
4591,15762543,711,1,2,1,0,France,32,,0.0,0,0.0
4592,15658475,834,8,1,1,0,France,36,,142882.49,1,0.0
4593,15779743,633,7,2,1,0,France,44,Female,0.0,0,0.0
4594,15661532,650,1,2,0,0,France,31,Female,160566.11,0,27073.81
4595,15782360,743,2,1,1,1,German,65,Male,131935.51,1,0.0
4596,15767908,567,6,2,0,0,France,38,Male,127678.8,0,45422.89
4597,15677105,706,4,1,1,0,Grmany,46,Female,105214.58,1,0.0
4598,15641474,638,9,1,1,0,France,46,Male,139859.54,0,0.0
4599,15624451,641,3,2,1,0,France,38,Female,0.0,0,116466.19
4600,15577985,574,5,2,1,1,France,34,Female,112324.45,0,0.0
4601,15571666,642,8,1,0,0,Germany,30,Male,134497.27,0,0.0
4602,15783691,722,1,1,1,0,Spain,35,Female,120171.58,0,125240.8
4603,15671172,623,1,2,0,1,France,23,Male,106012.2,0,0.0
4604,15731760,681,5,1,0,1,France,25,Male,0.0,0,0.0
4605,15585599,530,8,2,0,1,France,34,Female,-0.0,0,0.0
4606,15784958,797,10,4,1,1,France,55,Female,0.0,1,0.0
4607,15734524,653,3,1,1,0,France,51,,0.0,1,170426.65
4608,15614103,850,8,1,0,1,Germany,42,Male,119839.69,1,51016.02
4609,15794895,581,1,2,0,1,Spain,34,,0.0,0,81175.25
4610,15772381,589,8,1,1,0,Germany,38,Male,92219.21,0,0.0
4611,15710553,555,3,2,0,1,Germany,48,Male,142055.41,0,79134.78
4612,15649292,748,7,1,0,0,France,49,Female,29602.08,1,0.0
4613,15792565,745,7,2,1,1,France,46,Female,0.0,0,67769.94
4614,15718245,730,1,2,1,1,France,34,Male,0.0,0,0.0
4615,15703117,565,1,2,0,1,France,44,,0.0,0,0.0
4616,15758136,778,3,1,0,1,France,37,Male,141803.77,0,0.0
4617,15799932,812,10,2,1,1,France,24,Male,0.0,0,0.0
4618,15633516,526,1,1,0,1,France,42,Male,0.0,0,0.0
4619,15622532,708,0,2,0,1,France,47,Female,126589.12,1,0.0
4620,15798960,680,2,1,0,1,France,33,Male,108393.35,0,0.0
4621,15698664,567,2,2,0,0,Spain,43,Male,115643.58,0,0.0
4622,15703614,564,5,1,1,0,Spain,48,Male,132876.23,0,0.0
4623,15699195,709,3,1,1,1,France,24,Female,110949.41,0,0.0
4624,15710543,629,1,1,1,1,France,46,Male,130666.2,1,161125.67
4625,15695499,510,10,2,0,1,France,45,Female,103821.47,0,0.0
4626,15622321,506,3,1,1,1,France,32,Female,0.0,0,0.0
4627,15715744,605,7,1,0,1,France,39,Male,0.0,0,0.0
4628,15788151,650,1,2,1,1,Spain,32,Male,132187.73,1,178331.36
4629,15687153,850,8,1,1,0,German,49,Male,98649.55,1,0.0
4630,15684958,489,2,2,1,1,German,38,Male,126444.08,0,0.0
4631,15706116,659,8,1,1,0,Germany,30,Female,154159.51,0,0.0
4632,15740557,753,5,2,1,0,France,43,Female,0.0,0,0.0
4633,15707291,477,8,2,1,1,Germany,48,Male,129250.0,0,0.0
4634,15583353,610,3,1,1,0,Spain,45,Female,0.0,1,38276.84
4635,15761024,619,2,2,1,1,France,278,Female,167733.51,0,65222.48
4636,15630709,619,2,2,0,0,German,31,Female,56116.3,0,0.0
4637,15639590,758,3,1,1,0,France,30,Female,141581.08,0,0.0
4638,15659399,516,7,2,1,0,Germany,50,Male,139675.07,0,0.0
4639,15567078,789,8,1,1,1,France,27,Female,66201.96,0,0.0
4640,15696373,687,9,2,0,0,France,44,Female,0.0,1,0.0
4641,15786617,485,3,1,1,0,Germany,34,Male,133658.24,0,0.0
4642,15657449,446,3,1,1,0,Germany,25,Male,136202.78,0,0.0
4643,15672594,597,0,1,0,0,France,60,Female,131778.08,1,10703.53
4644,15714240,712,5,2,0,0,Spain,74,Male,0.0,0,151425.82
4645,15782144,522,3,2,1,1,France,34,Female,0.0,0,0.0
4646,15665008,805,8,2,1,1,Germany,26,Female,42712.87,0,28861.69
4647,15581733,781,4,2,1,0,France,28,Female,-0.0,0,177703.15
4648,15751392,689,4,2,1,0,Spain,57,Female,0.0,1,0.0
4649,15785815,670,1,2,1,1,German,31,Male,142631.54,0,0.0
4650,15664214,670,2,2,1,0,France,33,Male,141204.65,0,0.0
4651,15579996,524,7,1,0,0,Germany,25,Female,131402.21,0,0.0
4652,15675252,734,3,2,1,1,Spain,39,Female,92636.96,0,0.0
4653,15579617,489,3,2,0,1,France,51,Female,0.0,1,0.0
4654,15593976,578,5,4,0,0,German,31,Female,102088.68,1,0.0
4655,15716041,622,9,2,0,1,Spain,39,Male,0.0,0,100862.36
4656,15654489,843,8,1,1,1,France,38,Female,134887.53,0,0.0
4657,15736302,687,4,2,1,1,France,48,Male,0.0,0,170893.85
4658,15805909,700,8,1,0,0,Spain,28,Male,159900.38,0,0.0
