customer_id,credit_score,tenure,products_number,credit_card,active_member,country,age,gender,balance,churn,estimated_salary
15743617,713,1,1,1,0,Germany,47,Male,95994.98,0,0.0
15585839,633,2,2,1,0,France,37,Male,0.0,0,182258.17
15658158,672,10,1,1,0,Germany,23,Female,110741.56,0,0.0
15637678,661,5,1,1,0,France,35,Male,0.0,0,155394.52
15701809,749,3,1,1,0,Spain,28,Female,0.0,0,0.0
15676937,635,8,2,1,1,Spain,32,Female,0.0,1,0.0
15778975,850,1,3,1,0,Germany,70,Female,96947.58,1,62282.99
15710375,641,6,2,1,0,France,41,Male,0.0,0,0.0
15579914,633,2,2,1,1,Germany,30,Male,109786.82,0,0.0
15595160,413,2,2,1,1,Spain,35,Male,0.0,0,0.0
15595391,538,1,2,1,0,France,31,Male,0.0,0,0.0
15692443,612,5,1,1,0,Spain,33,Male,69478.57,1,0.0
15593795,516,1,1,1,0,Germany,53,Female,156674.2,1,118502.34
15642824,826,8,2,0,1,Spain,56,Female,174506.1,1,0.0
15683524,660,6,2,0,0,Germany,23,Female,166070.48,0,0.0
15719827,767,3,1,0,0,France,36,Male,0.0,0,0.0
15578435,640,8,1,1,1,France,40,Male,110340.68,0,0.0
15723028,778,1,2,1,0,France,33,Male,0.0,0,0.0
15595609,679,9,2,0,0,Germany,52,Male,135870.01,0,54038.62
15622443,549,4,2,0,1,France,31,Male,0.0,0,0.0
15579112,598,2,2,1,1,France,47,Male,0.0,0,186116.54
15648479,655,0,2,1,0,France,45,Female,0.0,0,0.0
15659234,494,3,1,0,1,France,30,Male,85704.95,0,0.0
15774192,539,8,1,0,0,Germany,38,Female,105435.74,1,80575.44
15595136,645,1,2,1,1,France,37,Female,0.0,0,0.0
15630580,751,9,2,1,1,Germany,34,Male,108513.25,0,27097.82
15660646,528,3,1,1,0,France,35,Male,156687.1,0,199320.77
15614365,696,3,1,0,0,Germany,31,Male,150604.52,0,5566.6
15776128,716,6,1,0,0,France,44,Female,155114.9,0,0.0
15787035,602,8,2,1,1,France,35,Female,0.0,0,0.0
15792646,647,1,1,1,1,Spain,64,Female,91216.0,0,0.0
15726832,850,3,1,1,1,Germany,61,Male,141784.02,0,0.0
15773260,590,0,1,1,0,France,32,Female,127763.24,0,0.0
15624437,825,1,2,1,1,Spain,32,Female,0.0,0,0.0
15717138,850,6,2,1,0,Spain,31,Male,82613.56,0,149170.92
15657317,789,7,1,1,0,France,32,Female,69423.52,0,0.0
15626948,701,6,1,1,0,France,42,Female,86167.82,0,0.0
15758901,713,1,1,1,0,Spain,47,Female,0.0,1,0.0
15777759,570,2,1,1,1,France,30,Male,131406.56,0,0.0
15773322,536,4,1,0,0,Germany,44,Female,121898.82,0,0.0
15678916,512,2,1,1,0,France,75,Female,0.0,0,0.0
15632118,698,5,1,1,0,Spain,45,Male,164450.94,1,0.0
15788118,656,7,2,1,0,France,33,Male,138705.02,0,0.0
15788930,761,7,1,1,0,Spain,37,Male,132730.17,0,0.0
15628583,709,5,2,0,1,France,30,Female,0.0,0,0.0
15635177,597,3,1,1,1,Spain,66,Female,0.0,0,0.0
15587690,592,2,1,1,0,France,28,Male,116498.22,0,0.0
15627630,599,1,2,1,0,France,41,Female,0.0,0,0.0
15610930,572,1,1,1,0,Germany,35,Female,139979.07,0,0.0
15568006,634,2,4,1,0,France,45,Female,0.0,1,0.0
15751748,666,2,1,0,0,France,51,Male,148222.65,1,0.0
15722212,696,8,2,0,0,France,41,Female,0.0,0,0.0
15658670,669,8,2,1,0,France,38,Female,0.0,0,0.0
15761654,726,8,1,1,1,Spain,30,Male,134152.29,0,0.0
15812210,497,8,4,1,1,Germany,32,Female,111537.23,1,0.0
15787051,750,7,1,1,0,Spain,39,Female,119565.92,0,0.0
15713769,617,7,1,1,1,Spain,38,Male,0.0,0,27239.28
15648898,560,7,1,1,1,Spain,27,Female,124995.98,0,0.0
15705309,629,5,2,0,0,Spain,39,Male,0.0,0,0.0
15734202,660,4,1,1,0,Germany,52,Female,86891.84,0,90877.76
15658852,676,8,2,1,1,France,38,Male,0.0,0,0.0
15612633,581,9,1,0,1,Spain,43,Male,78022.61,0,0.0
15604818,798,9,1,1,0,France,34,Male,-154495.79,0,191395.88
15593900,705,1,1,0,1,France,38,Male,189443.72,0,0.0
15624995,714,6,1,1,1,Spain,31,Female,152926.6,0,0.0
15570087,664,8,1,1,1,France,44,Female,142989.69,0,0.0
15802617,697,7,2,1,0,Germany,43,Male,115371.94,0,64139.1
15656029,609,6,2,0,1,France,37,Male,0.0,0,0.0
15739194,548,0,2,1,0,Spain,38,Male,178056.54,0,0.0
15607275,850,6,2,0,1,Spain,39,Male,206014.94,1,42774.84
15629475,656,2,2,1,0,France,41,Male,0.0,0,0.0
15635034,727,9,1,1,1,Germany,37,Male,101191.83,1,0.0
15756333,642,7,2,1,1,France,55,Female,0.0,0,101515.76
15777436,710,5,2,1,0,Spain,31,Female,0.0,0,9561.73
15676835,710,1,2,1,0,Spain,33,Male,0.0,0,0.0
15574206,718,7,2,1,1,France,37,Female,0.0,0,0.0
15613017,586,1,1,1,0,Germany,32,Male,149814.54,0,0.0
15815131,617,7,1,1,1,Spain,36,Female,115617.24,0,0.0
15585455,630,9,2,0,0,France,28,Male,0.0,0,0.0
15692929,791,10,2,0,1,Germany,42,Female,113657.41,1,0.0
15758081,673,8,1,1,1,Spain,39,Male,138160.0,0,0.0
15667476,477,3,1,0,0,Germany,36,Female,117700.86,0,0.0
15738248,662,5,2,1,0,France,37,Female,0.0,0,151871.84
15672152,850,9,1,0,1,Germany,37,Male,122506.38,1,199693.84
15673372,635,1,1,1,1,France,58,Female,0.0,1,0.0
15587611,537,9,2,0,0,France,59,Male,0.0,1,0.0
15803415,579,3,2,1,0,France,39,Female,166501.17,0,0.0
15715673,651,4,1,1,0,Spain,46,Female,89743.05,1,156425.57
15655648,610,2,2,1,0,France,25,Female,0.0,0,0.0
15660385,592,7,2,1,0,France,39,Male,0.0,0,0.0
15733261,688,6,1,1,0,Spain,35,Female,0.0,1,0.0
15796231,681,1,1,1,1,France,18,Female,98894.39,0,0.0
15624866,658,3,2,0,0,Germany,37,Male,168735.74,0,70370.24
15623730,792,1,1,0,1,France,34,Male,0.0,0,0.0
15668248,528,7,1,0,0,Germany,62,Female,133201.17,1,0.0
15694518,624,0,2,1,0,Spain,36,Female,0.0,1,0.0
15638028,562,4,2,0,1,Germany,31,Male,127237.25,0,143317.42
15795895,678,1,2,1,0,Germany,36,Male,117864.85,0,27619.06
15694376,705,3,3,0,0,Germany,64,Female,153469.26,1,0.0
15669204,650,4,2,1,0,Germany,23,Male,93911.3,0,0.0
15580682,652,4,2,1,1,France,40,Female,79927.36,0,0.0
15768530,554,4,2,1,1,Spain,27,Female,0.0,0,135083.73
15672875,584,8,1,1,1,Germany,32,Male,40172.91,0,137439.34
15617082,516,7,1,1,1,France,33,Male,115195.58,0,0.0
15761775,598,8,2,1,1,Germany,20,Male,180293.84,0,29552.7
15799964,669,7,1,1,0,Germany,30,Female,139872.81,0,0.0
15693906,645,3,1,1,1,France,24,Female,34547.82,0,0.0
15739514,659,9,2,1,1,France,32,Female,0.0,0,93155.75
15756926,833,1,2,0,1,Germany,29,Male,96462.25,0,0.0
15770984,697,7,2,0,1,Spain,40,Female,130334.35,0,0.0
15703979,580,3,1,1,0,Germany,39,Male,119688.81,0,0.0
15711028,534,1,3,1,1,France,52,Male,0.0,1,0.0
15791842,478,6,1,1,1,France,32,Female,71187.24,0,0.0
15746127,572,2,2,1,0,France,47,Female,0.0,0,0.0
15663625,501,4,2,0,0,France,37,Male,0.0,0,12470.3
15604891,624,8,2,1,0,Spain,38,Female,0.0,0,0.0
15589666,595,9,1,1,1,France,39,Female,136422.41,0,0.0
15627881,603,8,2,1,1,France,30,Male,0.0,0,0.0
15664895,602,0,2,1,1,France,25,Female,0.0,0,0.0
15676094,500,6,1,1,1,France,34,Female,0.0,0,140268.45
15761720,422,6,1,1,0,France,41,Male,153238.88,0,0.0
15611961,615,7,2,1,0,France,35,Male,0.0,0,0.0
15680167,635,6,1,1,1,France,78,Female,47536.4,0,119400.08
15779743,633,7,2,1,0,France,44,Female,0.0,0,0.0
15661532,650,1,2,0,0,France,31,Female,160566.11,0,27073.81
15782360,743,2,1,1,1,Germany,65,Male,131935.51,1,0.0
15767908,567,6,2,0,0,France,38,Male,127678.8,0,45422.89
15677105,706,4,1,1,0,Germany,46,Female,105214.58,1,0.0
15641474,638,9,1,1,0,France,46,Male,139859.54,0,0.0
15624451,641,3,2,1,0,France,38,Female,0.0,0,116466.19
15577985,574,5,2,1,1,France,34,Female,112324.45,0,0.0
15571666,642,8,1,0,0,Germany,30,Male,134497.27,0,0.0
15783691,722,1,1,1,0,Spain,35,Female,120171.58,0,125240.8
15671172,623,1,2,0,1,France,23,Male,106012.2,0,0.0
15731760,681,5,1,0,1,France,25,Male,0.0,0,0.0
15585599,530,8,2,0,1,France,34,Female,-0.0,0,0.0
15784958,797,10,4,1,1,France,55,Female,0.0,1,0.0
15614103,850,8,1,0,1,Germany,42,Male,119839.69,1,51016.02
15772381,589,8,1,1,0,Germany,38,Male,92219.21,0,0.0
15710553,555,3,2,0,1,Germany,48,Male,142055.41,0,79134.78
15649292,748,7,1,0,0,France,49,Female,29602.08,1,0.0
15792565,745,7,2,1,1,France,46,Female,0.0,0,67769.94
15718245,730,1,2,1,1,France,34,Male,0.0,0,0.0
15758136,778,3,1,0,1,France,37,Male,141803.77,0,0.0
15799932,812,10,2,1,1,France,24,Male,0.0,0,0.0
15633516,526,1,1,0,1,France,42,Male,0.0,0,0.0
15622532,708,0,2,0,1,France,47,Female,126589.12,1,0.0
15798960,680,2,1,0,1,France,33,Male,108393.35,0,0.0
15698664,567,2,2,0,0,Spain,43,Male,115643.58,0,0.0
15703614,564,5,1,1,0,Spain,48,Male,132876.23,0,0.0
15699195,709,3,1,1,1,France,24,Female,110949.41,0,0.0
15710543,629,1,1,1,1,France,46,Male,130666.2,1,161125.67
15695499,510,10,2,0,1,France,45,Female,103821.47,0,0.0
15622321,506,3,1,1,1,France,32,Female,0.0,0,0.0
15715744,605,7,1,0,1,France,39,Male,0.0,0,0.0
15788151,650,1,2,1,1,Spain,32,Male,132187.73,1,178331.36
15687153,850,8,1,1,0,Germany,49,Male,98649.55,1,0.0
15684958,489,2,2,1,1,Germany,38,Male,126444.08,0,0.0
15706116,659,8,1,1,0,Germany,30,Female,154159.51,0,0.0
15740557,753,5,2,1,0,France,43,Female,0.0,0,0.0
15707291,477,8,2,1,1,Germany,48,Male,129250.0,0,0.0
15583353,610,3,1,1,0,Spain,45,Female,0.0,1,38276.84
15630709,619,2,2,0,0,Germany,31,Female,56116.3,0,0.0
15639590,758,3,1,1,0,France,30,Female,141581.08,0,0.0
15659399,516,7,2,1,0,Germany,50,Male,139675.07,0,0.0
15567078,789,8,1,1,1,France,27,Female,66201.96,0,0.0
15696373,687,9,2,0,0,France,44,Female,0.0,1,0.0
15786617,485,3,1,1,0,Germany,34,Male,133658.24,0,0.0
15657449,446,3,1,1,0,Germany,25,Male,136202.78,0,0.0
15672594,597,0,1,0,0,France,60,Female,131778.08,1,10703.53
15714240,712,5,2,0,0,Spain,74,Male,0.0,0,151425.82
15782144,522,3,2,1,1,France,34,Female,0.0,0,0.0
15665008,805,8,2,1,1,Germany,26,Female,42712.87,0,28861.69
15581733,781,4,2,1,0,France,28,Female,-0.0,0,177703.15
15751392,689,4,2,1,0,Spain,57,Female,0.0,1,0.0
15785815,670,1,2,1,1,Germany,31,Male,142631.54,0,0.0
15664214,670,2,2,1,0,France,33,Male,141204.65,0,0.0
15579996,524,7,1,0,0,Germany,25,Female,131402.21,0,0.0
15675252,734,3,2,1,1,Spain,39,Female,92636.96,0,0.0
15579617,489,3,2,0,1,France,51,Female,0.0,1,0.0
15593976,578,5,4,0,0,Germany,31,Female,102088.68,1,0.0
15716041,622,9,2,0,1,Spain,39,Male,0.0,0,100862.36
15654489,843,8,1,1,1,France,38,Female,134887.53,0,0.0
15736302,687,4,2,1,1,France,48,Male,0.0,0,170893.85
15805909,700,8,1,0,0,Spain,28,Male,159900.38,0,0.0
15572762,410,2,2,1,0,Germany,50,Female,102278.79,0,0.0
15724632,537,0,2,0,1,France,41,Female,0.0,0,0.0
15670416,780,0,1,0,1,France,43,Female,0.0,0,0.0
15749528,652,6,2,0,1,Spain,58,Male,0.0,0,0.0
15578783,620,0,1,1,1,Germany,35,Male,76989.97,0,0.0
15580719,697,10,2,1,1,France,23,Female,0.0,0,79734.23
15656293,786,3,2,1,0,France,35,Male,0.0,0,0.0
15691875,850,5,1,1,0,Germany,39,Female,114491.82,0,0.0
15780770,445,7,1,1,1,France,31,Male,145056.59,0,0.0
15751491,443,3,1,1,0,Germany,50,Male,117206.3,1,0.0
15706200,637,2,2,1,0,Germany,41,Male,138014.4,0,0.0
15808674,616,6,3,1,1,Germany,45,Female,128352.59,1,0.0
15641411,756,1,1,1,1,France,23,Female,112568.31,0,0.0
15764661,644,2,1,1,0,France,33,Male,0.0,0,0.0
15689492,850,1,2,0,1,Germany,41,Male,176958.46,0,125806.3
15602405,703,9,1,1,0,Germany,38,Female,99167.54,0,0.0
15610271,684,3,1,1,0,Spain,42,Female,103210.27,0,0.0
15791780,706,10,3,0,1,Germany,48,Female,104478.12,1,0.0
15589147,580,8,1,1,1,Spain,61,Male,125921.37,1,94677.83
15756975,777,3,2,1,1,Spain,35,Female,0.0,0,17257.72
15729582,676,3,1,0,0,Germany,48,Male,80697.44,0,101397.86
15742971,708,2,2,1,0,France,44,Female,161887.81,0,0.0
15568046,809,7,1,1,0,France,24,Male,109558.36,0,0.0
15694890,588,1,1,1,0,France,38,Male,124271.26,0,0.0
15736963,623,1,2,1,1,France,43,Male,0.0,0,146379.3
15646490,537,1,1,0,1,Spain,42,Male,190569.23,0,0.0
15607314,536,2,1,1,0,Spain,53,Male,143923.96,1,0.0
15669606,690,5,2,1,0,France,33,Male,0.0,0,0.0
15737832,771,0,1,0,0,Spain,45,Male,139825.56,1,0.0
15681990,497,6,2,1,0,Germany,24,Male,111769.14,0,55859.27
15758050,622,4,2,1,0,Spain,37,Male,0.0,0,0.0
15787848,602,9,2,0,0,Spain,30,Male,113672.18,0,0.0
15713594,543,7,1,1,0,France,32,Female,147256.86,0,0.0
15588186,520,7,1,1,0,Spain,45,Male,107023.03,0,32903.93
15786739,669,1,1,1,1,France,37,Male,125529.55,0,0.0
15699467,631,0,1,0,0,Spain,41,Female,0.0,0,0.0
15680706,537,4,1,1,0,Germany,48,Male,131834.8,1,0.0
15645717,732,2,2,1,1,France,62,Male,0.0,0,0.0
15748597,844,5,1,0,1,Spain,56,Male,99529.7,1,0.0
15773709,838,0,2,0,1,Spain,35,Male,0.0,0,0.0
15629787,652,10,2,0,0,France,27,Male,107303.72,0,0.0
15661007,660,0,1,0,0,France,33,Male,72783.42,0,181051.99
15686812,692,8,1,0,1,Spain,44,Female,0.0,0,0.0
15754113,588,0,2,1,1,France,35,Female,0.0,0,0.0
15749489,533,10,1,0,0,Germany,22,Female,115743.6,0,0.0
15574352,850,4,1,1,1,France,43,Male,161256.53,0,0.0
15701281,511,8,2,1,1,France,27,Male,0.0,0,0.0
15811985,530,6,2,0,0,Spain,44,Male,0.0,0,55893.37
15713505,554,1,2,0,1,France,31,Male,0.0,0,0.0
15758831,754,3,1,0,0,France,39,Male,74896.33,0,0.0
15618774,474,3,1,1,0,France,54,Male,0.0,1,0.0
15764448,837,0,1,1,0,Germany,35,Male,144037.6,0,0.0
15611024,567,9,1,0,1,France,23,Female,93522.2,0,81425.61
15738220,800,1,2,1,0,Spain,38,Male,0.0,0,0.0
15805764,646,10,2,0,1,France,18,Male,0.0,0,0.0
15580487,627,8,2,0,1,Germany,38,Male,106922.92,0,0.0
15675787,505,8,1,1,0,France,26,Male,112972.57,0,145011.62
15583580,566,1,1,1,0,Germany,35,Female,123042.0,1,0.0
15780654,619,3,2,0,1,Germany,33,Female,100488.92,0,36446.74
15695034,757,4,1,1,0,France,44,Female,123322.15,0,0.0
15805671,648,0,1,0,1,France,32,Male,0.0,0,0.0
15790658,621,8,1,1,1,Spain,42,Male,68683.68,0,0.0
15578648,543,6,1,1,0,Germany,49,Male,59532.18,0,0.0
15734987,658,7,2,1,0,France,43,Female,140260.36,0,0.0
15721740,633,7,1,1,1,Germany,50,Male,88302.65,0,0.0
15641822,648,1,2,0,1,France,19,Female,0.0,0,0.0
15765650,501,5,1,0,0,Germany,40,Male,114655.58,0,0.0
15576550,619,1,1,1,0,Spain,38,Female,0.0,1,0.0
15622230,705,3,2,0,1,France,35,Female,0.0,0,0.0
15653937,638,1,1,1,0,Germany,53,Female,123916.67,1,0.0
15743538,710,1,2,1,0,France,31,Female,0.0,0,0.0
15591740,590,4,2,1,1,France,54,Female,0.0,1,93820.49
15650086,725,2,2,1,0,France,43,Male,165896.0,0,0.0
15718773,638,0,2,1,0,France,32,Female,0.0,0,0.0
15615140,791,6,1,1,1,France,36,Male,111168.97,0,0.0
15644361,702,1,1,0,0,France,40,Female,103549.24,1,0.0
15774536,607,6,2,0,0,France,32,Female,0.0,0,0.0
15618661,535,6,1,1,1,France,30,Male,-103804.97,0,0.0
15605020,651,2,2,1,0,France,45,Male,165901.59,1,0.0
15762134,506,8,2,1,1,Germany,59,Male,119152.1,0,0.0
15685279,511,8,1,1,1,Spain,57,Female,122950.31,1,0.0
15582849,757,1,1,1,1,France,51,Female,0.0,1,22835.13
15655410,768,1,1,1,0,Germany,49,Male,133384.66,1,0.0
15649129,757,9,2,1,0,France,32,Male,0.0,0,115950.96
15702380,663,6,2,0,1,Spain,64,Male,0.0,0,0.0
15759067,537,7,4,1,1,Germany,37,Female,158411.95,1,0.0
15683027,570,4,2,1,1,Germany,29,Male,122028.65,0,0.0
15597487,850,5,1,1,1,France,35,Female,0.0,0,0.0
15763256,661,8,2,1,0,Germany,64,Female,128751.65,1,0.0
15620111,659,8,1,1,0,France,54,Male,-133436.52,0,56787.8
15623053,454,2,1,1,0,Spain,40,Male,123177.01,0,148309.98
15595592,708,2,1,1,0,France,59,Female,0.0,1,0.0
15778005,785,1,1,1,0,France,39,Female,130147.98,1,0.0
15583278,743,8,1,1,1,Spain,36,Female,92716.96,0,0.0
15601263,493,7,2,1,0,Spain,48,Female,0.0,0,48545.1
15709222,557,3,1,0,1,Spain,34,Male,0.0,0,0.0
15713949,850,1,1,1,0,France,40,Male,76914.21,0,0.0
15717706,799,3,2,1,1,France,32,Female,106045.92,0,0.0
15756071,756,1,1,1,1,France,34,Male,103133.26,0,0.0
15696564,752,0,2,1,1,France,38,Male,145974.79,0,0.0
15657637,696,3,3,1,0,Spain,36,Female,0.0,0,0.0
15755863,630,1,2,0,1,Spain,49,Female,0.0,1,0.0
15719858,659,9,2,1,1,Spain,38,Female,0.0,0,0.0
15688876,685,9,2,1,1,Spain,39,Male,0.0,1,18826.06
15698528,599,3,1,1,1,Spain,31,Female,0.0,1,0.0
15770345,559,1,1,0,1,Spain,31,Female,139183.06,0,0.0
15761506,615,5,2,1,0,Spain,19,Male,0.0,0,159920.92
15716619,580,3,1,1,1,Germany,36,Female,74974.89,0,0.0
15709451,646,1,2,1,1,Germany,35,Female,121952.75,0,0.0
15640421,811,7,1,1,1,France,35,Female,0.0,0,0.0
15580068,526,5,2,1,1,Spain,35,Male,0.0,0,0.0
15677123,767,7,2,1,1,Spain,37,Male,0.0,0,24734.25
15619801,548,1,2,0,1,France,33,Female,80107.83,0,0.0
15582246,737,2,2,0,1,Spain,45,Female,0.0,0,0.0
15711843,613,1,3,0,0,Germany,40,Male,147856.82,1,0.0
15680046,711,8,2,1,0,Spain,36,Male,0.0,1,0.0
15804131,850,7,2,0,0,Spain,53,Female,65407.16,1,0.0
15722611,752,8,1,1,1,France,53,Female,114233.18,0,0.0
15729224,710,5,2,1,0,France,37,Female,-0.0,0,0.0
15811588,664,7,1,1,0,Spain,53,Female,187602.18,1,0.0
15702138,510,3,1,0,0,France,22,Female,156834.34,0,0.0
15749799,577,2,2,1,1,France,34,Female,0.0,0,84033.35
15752885,529,1,1,1,1,France,42,Male,157498.9,0,0.0
15674932,757,9,2,1,0,Spain,44,Female,0.0,0,0.0
15743828,691,2,1,1,1,France,41,Male,0.0,1,0.0
15642022,621,8,1,0,0,Spain,34,Male,0.0,1,0.0
15746461,709,2,2,1,0,Spain,35,Male,0.0,0,104982.39
15809991,756,4,1,1,1,Spain,19,Male,130274.22,0,0.0
15787322,788,6,1,1,1,France,41,Female,0.0,0,0.0
15575498,705,5,2,1,0,France,39,Female,149379.66,0,0.0
15691387,483,9,1,1,1,France,29,Male,0.0,0,0.0
15765457,719,1,1,1,1,Spain,35,Male,100829.94,0,165008.97
15666173,793,1,1,1,1,Germany,32,Female,96408.98,0,0.0
15627377,593,6,2,1,1,France,41,Male,0.0,0,99136.49
15656683,551,1,1,0,0,France,52,Male,0.0,1,63584.55
15606310,823,5,1,0,1,France,71,Male,149105.08,0,0.0
15610002,802,5,2,1,1,Spain,41,Male,0.0,0,134626.3
15567802,450,2,2,1,0,Spain,34,Female,0.0,0,0.0
15745452,651,1,1,1,0,Germany,41,Male,90218.11,0,174337.68
15617252,697,1,1,1,0,France,33,Female,87347.7,0,0.0
15753248,611,2,2,0,0,France,28,Male,0.0,0,0.0
15610755,643,0,1,1,1,France,33,Female,-137811.75,0,0.0
15662238,822,3,1,1,0,France,37,Male,105563.0,0,0.0
15799186,632,4,2,0,0,France,38,Male,0.0,0,0.0
15686941,575,7,2,1,0,Spain,26,Female,0.0,0,112507.63
15601172,672,6,1,1,0,France,31,Male,91125.75,0,0.0
15723858,517,3,2,0,1,Spain,39,Male,0.0,0,0.0
15615896,621,8,2,1,0,Spain,39,Male,0.0,0,0.0
15582841,600,8,2,0,1,France,29,Male,0.0,0,0.0
15760090,640,7,2,1,1,France,28,Male,0.0,0,0.0
15588587,752,1,1,1,1,France,36,Female,86837.95,0,0.0
15683157,613,4,1,0,1,France,26,Male,100446.57,0,0.0
15694209,484,3,2,1,1,France,32,Female,0.0,0,0.0
15655875,511,3,2,1,0,France,33,Female,0.0,0,132436.71
15805704,745,2,4,0,1,France,32,Female,0.0,0,0.0
15744789,786,6,1,1,0,Spain,32,Female,114512.59,0,15796.66
15726153,622,5,1,1,1,France,31,Male,-106260.67,0,2578.43
15665053,636,4,1,0,1,Spain,52,Male,111284.53,1,0.0
15592379,741,9,2,1,0,Spain,42,Female,121056.63,0,0.0
15692599,687,5,1,1,0,France,34,Male,128270.56,0,191092.62
15620758,660,4,2,1,0,Spain,30,Male,0.0,0,0.0
15637428,660,7,2,1,0,France,35,Male,0.0,0,0.0
15808389,617,7,1,1,1,France,79,Female,0.0,0,0.0
15807003,762,10,1,1,0,France,32,Male,191775.65,0,179657.83
15702912,752,2,1,1,0,Spain,35,Female,0.0,1,0.0
15590623,561,4,2,1,1,Spain,34,Male,85141.79,0,0.0
15728078,609,10,1,0,1,France,26,Male,126392.18,0,0.0
15708256,803,3,2,1,0,France,28,Male,0.0,0,159654.0
15582335,556,9,1,0,0,France,40,Female,129860.37,0,0.0
15649150,531,5,1,1,0,France,53,Female,127642.44,1,0.0
15691647,411,2,2,1,1,France,35,Female,0.0,0,0.0
15668270,587,5,2,1,1,Germany,44,Female,125584.17,1,0.0
15624820,683,7,3,0,0,Spain,56,Male,50911.21,1,0.0
15736254,654,2,1,1,0,France,29,Male,91955.61,0,0.0
15720814,670,2,2,0,0,Germany,36,Female,84266.44,0,0.0
15642997,655,2,1,1,1,France,36,Female,147149.59,0,87816.86
15693200,752,7,2,1,0,France,36,Female,0.0,0,0.0
15624596,534,5,1,0,1,France,23,Female,104822.45,0,160176.47
15807167,635,1,2,0,1,France,42,Male,146766.72,0,164357.1
15660301,491,6,2,1,1,Germany,70,Male,148745.92,0,17818.33
15593094,516,9,1,1,0,France,27,Male,0.0,1,0.0
15618239,530,0,1,1,0,France,48,Female,0.0,0,0.0
15574137,687,3,2,1,1,Spain,35,Male,0.0,0,176450.19
15614740,684,6,2,1,1,France,41,Female,135203.81,0,0.0
15574071,706,2,2,0,1,Germany,23,Male,93301.97,0,0.0
15671148,490,5,2,0,0,Germany,33,Male,96341.0,0,0.0
15721921,796,8,1,1,1,France,44,Male,-165326.2,0,0.0
15717995,849,0,2,0,1,France,27,Male,0.0,0,0.0
15632050,779,10,1,1,0,France,41,Female,99786.2,0,86927.53
15647111,794,4,1,1,1,Spain,22,Female,114440.24,0,107753.07
15759991,748,4,1,1,0,Spain,36,Male,141573.55,0,82158.14
15790204,663,9,1,1,0,Spain,22,Female,0.0,1,0.0
15640491,464,10,2,1,0,France,33,Female,147493.7,0,0.0
15783225,737,9,1,1,0,France,54,Male,0.0,1,83470.4
15734438,590,4,2,1,0,France,29,Female,0.0,0,0.0
15688760,522,3,1,1,1,Germany,37,Female,95022.57,0,0.0
15768124,648,3,1,1,0,France,34,Female,0.0,0,0.0
15661330,754,6,1,1,1,France,37,Male,0.0,0,0.0
15781272,669,4,3,1,1,France,50,Male,149713.61,0,124872.42
15573888,648,1,1,0,0,Germany,43,Female,107963.38,1,0.0
15575858,763,3,2,1,0,France,40,Male,0.0,0,0.0
15645937,790,3,1,1,0,Spain,32,Male,0.0,0,0.0
15702337,581,7,2,1,1,France,37,Male,0.0,0,0.0
15764537,703,8,2,1,0,France,43,Male,0.0,0,0.0
15619616,571,9,2,0,0,France,33,Female,102017.25,0,0.0
15585133,657,8,2,0,0,Spain,27,Female,0.0,0,0.0
15573971,737,7,2,0,0,France,44,Male,0.0,0,0.0
15579433,793,8,2,0,0,Spain,29,Male,96674.55,0,0.0
15777045,783,3,1,1,0,Spain,44,Female,81811.71,1,0.0
15611580,751,4,1,1,0,Spain,33,Male,79281.61,0,117547.76
15614778,579,6,2,1,0,France,31,Male,0.0,0,0.0
15771750,655,10,1,1,0,Germany,36,Female,122314.39,0,0.0
15593280,614,8,1,1,1,Germany,43,Male,140733.74,0,0.0
15569274,678,2,1,1,0,Germany,49,Male,116933.11,1,195053.58
15654408,562,5,2,1,0,Spain,41,Male,165445.04,0,85787.31
15657468,711,5,1,1,0,Germany,53,Female,123805.03,0,0.0
15614213,620,0,1,1,0,France,37,Male,107548.94,0,71175.94
15589869,437,9,2,0,1,France,49,Male,111634.29,0,0.0
15693205,691,8,3,1,1,Germany,41,Female,109153.96,1,0.0
15797113,552,4,2,1,0,Spain,34,Female,0.0,0,0.0
15676958,765,5,2,1,1,Germany,34,Male,86055.17,0,0.0
15739592,707,10,1,0,0,Germany,51,Female,98438.23,1,0.0
15656263,764,5,2,1,0,Spain,29,Male,0.0,0,0.0
15636872,585,8,2,0,0,France,32,Female,144705.87,0,0.0
15589435,784,7,2,1,1,France,31,Male,0.0,0,0.0
15640464,605,5,1,1,1,France,41,Male,91612.91,0,0.0
15723851,699,2,1,1,0,Spain,40,Male,0.0,0,0.0
15722122,544,7,1,0,1,France,40,Female,0.0,0,0.0
15696852,803,9,1,1,1,France,32,Female,192122.84,1,0.0
15634936,735,7,1,1,1,France,41,Male,179904.0,0,0.0
15634491,652,2,2,1,1,France,30,Male,176166.56,0,152210.81
15628530,694,3,2,0,0,France,42,Male,156864.2,0,88890.75
15627999,590,3,2,1,0,Spain,30,Male,0.0,0,0.0
15571244,809,3,2,0,1,Spain,33,Female,0.0,0,0.0
15739931,523,2,1,1,1,France,34,Male,161588.89,0,0.0
15806256,540,2,1,1,0,France,48,Male,-109349.29,1,88703.04
15787258,596,6,2,1,0,Spain,29,Female,0.0,0,116696.77
15706463,597,9,2,1,1,France,36,Female,0.0,0,0.0
15691004,407,1,1,1,1,Spain,37,Male,0.0,1,0.0
15792228,748,0,1,1,0,France,60,Male,-152335.7,1,126743.33
